Field_	Motor_	Timestamp_	Sample1_X_	Sample1_Y_	Sample2_X_	Sample2_Y_	Sample_T_
-4.967360934E+0	0.000000000E+0	8.221778082E+2	7.978011854E-4	3.034219553E-4	8.326827083E-4	-6.378085818E-4	1.488400000E+0
-4.968237938E+0	0.000000000E+0	8.222181142E+2	7.976165507E-4	3.033530957E-4	8.327470277E-4	-6.377761019E-4	1.488400000E+0
-4.969910574E+0	0.000000000E+0	8.222650355E+2	7.974479231E-4	3.033211397E-4	8.328293334E-4	-6.377244717E-4	1.488400000E+0
-4.976655365E+0	0.000000000E+0	8.223055067E+2	7.973675965E-4	3.033434332E-4	8.329183329E-4	-6.376715028E-4	1.488400000E+0
-4.978400331E+0	0.000000000E+0	8.223437888E+2	7.973333122E-4	3.034116235E-4	8.330229321E-4	-6.376061356E-4	1.488500000E+0
-4.979096509E+0	0.000000000E+0	8.223789370E+2	7.973423344E-4	3.035115951E-4	8.331516292E-4	-6.375209195E-4	1.488500000E+0
-4.980913805E+0	0.000000000E+0	8.224215085E+2	7.973963511E-4	3.036715498E-4	8.332911530E-4	-6.374493823E-4	1.488600000E+0
-4.985108955E+0	0.000000000E+0	8.224659615E+2	7.974961190E-4	3.038820287E-4	8.334872546E-4	-6.373668439E-4	1.488600000E+0
-4.985814174E+0	0.000000000E+0	8.225026943E+2	7.976201596E-4	3.041084856E-4	8.336587343E-4	-6.373312790E-4	1.488600000E+0
-4.988246276E+0	0.000000000E+0	8.225395865E+2	7.977510104E-4	3.043302277E-4	8.338692132E-4	-6.373215583E-4	1.488600000E+0
-4.991021946E+0	0.000000000E+0	8.225776417E+2	7.979010115E-4	3.045731282E-4	8.341094945E-4	-6.373452488E-4	1.488600000E+0
-4.991790454E+0	0.000000000E+0	8.226163685E+2	7.980749942E-4	3.048456565E-4	8.343479130E-4	-6.374100922E-4	1.488700000E+0
-4.993390759E+0	0.000000000E+0	8.226653267E+2	7.982807583E-4	3.051602398E-4	8.346660761E-4	-6.375267403E-4	1.488700000E+0
-4.996708905E+0	0.000000000E+0	8.227036375E+2	7.984241238E-4	3.053767723E-4	8.349107811E-4	-6.376417587E-4	1.488700000E+0
-4.997694404E+0	0.000000000E+0	8.227425935E+2	7.985942648E-4	3.056346613E-4	8.352114237E-4	-6.377743557E-4	1.488700000E+0
-5.000171711E+0	0.000000000E+0	8.227904648E+2	7.986963610E-4	3.057952563E-4	8.354544407E-4	-6.378742401E-4	1.488700000E+0
-5.002540524E+0	0.000000000E+0	8.228293432E+2	7.987671415E-4	3.059183364E-4	8.356838953E-4	-6.379440892E-4	1.488800000E+0
-5.003562187E+0	0.000000000E+0	8.228695656E+2	7.988013676E-4	3.059990122E-4	8.359003114E-4	-6.379745901E-4	1.488800000E+0
-5.003562187E+0	0.000000000E+0	8.229055043E+2	7.987999707E-4	3.060511372E-4	8.361525834E-4	-6.379678962E-4	1.488900000E+0
-5.007748294E+0	0.000000000E+0	8.229659107E+2	7.987149293E-4	3.060650197E-4	8.365513058E-4	-6.378575927E-4	1.488900000E+0
-5.011174934E+0	0.000000000E+0	8.230090052E+2	7.986096898E-4	3.060424351E-4	8.368003764E-4	-6.377602113E-4	1.488900000E+0
-5.015541865E+0	0.000000000E+0	8.230658075E+2	7.983921678E-4	3.059846931E-4	8.371968288E-4	-6.375758676E-4	1.488900000E+0
-5.015541865E+0	0.000000000E+0	8.231045635E+2	7.981992094E-4	3.059376031E-4	8.374913596E-4	-6.374373333E-4	1.488900000E+0
-5.018127667E+0	0.000000000E+0	8.231455051E+2	7.979823858E-4	3.058943257E-4	8.377744234E-4	-6.372943171E-4	1.489000000E+0
-5.019104124E+0	0.000000000E+0	8.231824591E+2	7.977485657E-4	3.058606235E-4	8.380858926E-4	-6.371435593E-4	1.489000000E+0
-5.023263105E+0	0.000000000E+0	8.232227793E+2	7.974941982E-4	3.058401053E-4	8.383801905E-4	-6.370196934E-4	1.489000000E+0
-5.024908615E+0	0.000000000E+0	8.232654332E+2	7.971865707E-4	3.058391449E-4	8.387369453E-4	-6.368733011E-4	1.489000000E+0
-5.024908615E+0	0.000000000E+0	8.233045549E+2	7.969466387E-4	3.058580332E-4	8.390089497E-4	-6.367721944E-4	1.489000000E+0
-5.027593870E+0	0.000000000E+0	8.233383091E+2	7.967141573E-4	3.058950533E-4	8.392599993E-4	-6.366684684E-4	1.489100000E+0
-5.029167050E+0	0.000000000E+0	8.233753515E+2	7.964480901E-4	3.059653973E-4	8.395032492E-4	-6.365444278E-4	1.489100000E+0
-5.032530399E+0	0.000000000E+0	8.234202545E+2	7.962278905E-4	3.060549498E-4	8.396773483E-4	-6.364225410E-4	1.489200000E+0
-5.033362195E+0	0.000000000E+0	8.234654321E+2	7.960349321E-4	3.061735770E-4	8.397851489E-4	-6.362529821E-4	1.489200000E+0
-5.034166867E+0	0.000000000E+0	8.235116338E+2	7.958911592E-4	3.063209006E-4	8.397923084E-4	-6.361277774E-4	1.489200000E+0
-5.035848542E+0	0.000000000E+0	8.235655506E+2	7.958205533E-4	3.064993944E-4	8.397023776E-4	-6.359170075E-4	1.489200000E+0
-5.036689379E+0	0.000000000E+0	8.236036737E+2	7.958330680E-4	3.066388599E-4	8.395692566E-4	-6.357311504E-4	1.489200000E+0
-5.036689379E+0	0.000000000E+0	8.236438881E+2	7.958970382E-4	3.067702346E-4	8.394184988E-4	-6.355340011E-4	1.489300000E+0
-5.045061585E+0	0.000000000E+0	8.236784698E+2	7.960047224E-4	3.068937804E-4	8.392606396E-4	-6.353370845E-4	1.489300000E+0
-5.047620262E+0	0.000000000E+0	8.237139686E+2	7.961638039E-4	3.070188977E-4	8.390697767E-4	-6.350706099E-4	1.489300000E+0
-5.050133731E+0	0.000000000E+0	8.237660566E+2	7.964686956E-4	3.071888641E-4	8.388316492E-4	-6.346942391E-4	1.489300000E+0
-5.051878694E+0	0.000000000E+0	8.238043800E+2	7.967118872E-4	3.072931140E-4	8.386971895E-4	-6.344494177E-4	1.489300000E+0
-5.053551326E+0	0.000000000E+0	8.238501183E+2	7.971063023E-4	3.074314736E-4	8.384860121E-4	-6.339894608E-4	1.489400000E+0
-5.056137126E+0	0.000000000E+0	8.238911028E+2	7.974140463E-4	3.075237910E-4	8.383343811E-4	-6.336279330E-4	1.489400000E+0
-5.056137126E+0	0.000000000E+0	8.239306378E+2	7.977652713E-4	3.076197754E-4	8.382066153E-4	-6.332820631E-4	1.489500000E+0
-5.057818799E+0	0.000000000E+0	8.239693354E+2	7.980801165E-4	3.077017318E-4	8.380686049E-4	-6.329020835E-4	1.489500000E+0
-5.058478811E+0	0.000000000E+0	8.240112952E+2	7.984373369E-4	3.077951842E-4	8.379754727E-4	-6.326042931E-4	1.489500000E+0
-5.065087968E+0	0.000000000E+0	8.240647054E+2	7.988316938E-4	3.079072048E-4	8.378445054E-4	-6.321670953E-4	1.489500000E+0
-5.066100589E+0	0.000000000E+0	8.241003130E+2	7.990642916E-4	3.079837770E-4	8.377627819E-4	-6.318725645E-4	1.489500000E+0
-5.068369943E+0	0.000000000E+0	8.241375885E+2	7.992867613E-4	3.080716415E-4	8.376920014E-4	-6.315628998E-4	1.489600000E+0
-5.070114905E+0	0.000000000E+0	8.241751121E+2	7.994616171E-4	3.081602626E-4	8.376346086E-4	-6.312272744E-4	1.489600000E+0
-5.070114905E+0	0.000000000E+0	8.242152428E+2	7.995929336E-4	3.082529874E-4	8.376202313E-4	-6.309192977E-4	1.489600000E+0
-5.070955742E+0	0.000000000E+0	8.242654316E+2	7.996880449E-4	3.083695774E-4	8.376387996E-4	-6.305163843E-4	1.489600000E+0
-5.073469210E+0	0.000000000E+0	8.243006291E+2	7.997090579E-4	3.084641357E-4	8.377135382E-4	-6.301276735E-4	1.489600000E+0
-5.073469210E+0	0.000000000E+0	8.243453184E+2	7.996829227E-4	3.085471981E-4	8.378155180E-4	-6.297993241E-4	1.489700000E+0
-5.080494262E+0	0.000000000E+0	8.243802958E+2	7.996227942E-4	3.086152428E-4	8.379624342E-4	-6.294655032E-4	1.489700000E+0
-5.082727451E+0	0.000000000E+0	8.244174974E+2	7.995194173E-4	3.086786310E-4	8.381562657E-4	-6.291276659E-4	1.489700000E+0
-5.085313249E+0	0.000000000E+0	8.244656023E+2	7.993312902E-4	3.087365476E-4	8.384990506E-4	-6.286375574E-4	1.489700000E+0
-5.087971376E+0	0.000000000E+0	8.245083149E+2	7.991791936E-4	3.087552905E-4	8.387877606E-4	-6.283110124E-4	1.489700000E+0
-5.090521008E+0	0.000000000E+0	8.245446596E+2	7.989920559E-4	3.087552614E-4	8.391958545E-4	-6.279121735E-4	1.489800000E+0
-5.090521008E+0	0.000000000E+0	8.245859685E+2	7.987843128E-4	3.087315126E-4	8.395932964E-4	-6.275976775E-4	1.489800000E+0
-5.091985690E+0	0.000000000E+0	8.246358599E+2	7.985274424E-4	3.086735669E-4	8.402134990E-4	-6.271929014E-4	1.489800000E+0
-5.095556983E+0	0.000000000E+0	8.246740957E+2	7.983273245E-4	3.086098877E-4	8.407307323E-4	-6.269247970E-4	1.489800000E+0
-5.097473727E+0	0.000000000E+0	8.247123024E+2	7.981290109E-4	3.085338976E-4	8.412430761E-4	-6.267079734E-4	1.489900000E+0
-5.100023359E+0	0.000000000E+0	8.247655598E+2	7.978802896E-4	3.084272903E-4	8.420328377E-4	-6.264579715E-4	1.489900000E+0
-5.101768319E+0	0.000000000E+0	8.248064834E+2	7.977089845E-4	3.083538322E-4	8.425476844E-4	-6.263538962E-4	1.489900000E+0
-5.102572990E+0	0.000000000E+0	8.248437980E+2	7.975615445E-4	3.082985640E-4	8.430549060E-4	-6.262952811E-4	1.490000000E+0
-5.104209456E+0	0.000000000E+0	8.248826455E+2	7.974184700E-4	3.082621843E-4	8.435831987E-4	-6.263041287E-4	1.490000000E+0
-5.105050291E+0	0.000000000E+0	8.249239718E+2	7.972842432E-4	3.082574985E-4	8.440309321E-4	-6.263612304E-4	1.490000000E+0
-5.105050291E+0	0.000000000E+0	8.249658011E+2	7.971470477E-4	3.083027841E-4	8.445634740E-4	-6.265177508E-4	1.490000000E+0
-5.112744390E+0	0.000000000E+0	8.250077890E+2	7.970464067E-4	3.083839256E-4	8.448989247E-4	-6.266687415E-4	1.490000000E+0
-5.113540020E+0	0.000000000E+0	8.250439866E+2	7.969538565E-4	3.085042699E-4	8.452279726E-4	-6.268706638E-4	1.490100000E+0
-5.116966651E+0	0.000000000E+0	8.250881323E+2	7.968279533E-4	3.087453079E-4	8.455073112E-4	-6.270992453E-4	1.490100000E+0
-5.120293828E+0	0.000000000E+0	8.251343765E+2	7.967385463E-4	3.089664096E-4	8.456821088E-4	-6.272782921E-4	1.490100000E+0
-5.120293828E+0	0.000000000E+0	8.251741648E+2	7.966357516E-4	3.092586412E-4	8.457981748E-4	-6.274410407E-4	1.490100000E+0
-5.123684293E+0	0.000000000E+0	8.252136363E+2	7.965480327E-4	3.095282009E-4	8.458757075E-4	-6.275821361E-4	1.490200000E+0
-5.126270088E+0	0.000000000E+0	8.252655745E+2	7.964116521E-4	3.099622263E-4	8.459163364E-4	-6.277482607E-4	1.490200000E+0
-5.127906552E+0	0.000000000E+0	8.253043756E+2	7.963047828E-4	3.103014314E-4	8.459288511E-4	-6.278664223E-4	1.490200000E+0
-5.131297017E+0	0.000000000E+0	8.253452220E+2	7.961948868E-4	3.106412769E-4	8.459190722E-4	-6.279693334E-4	1.490200000E+0
-5.132897316E+0	0.000000000E+0	8.253858776E+2	7.960738731E-4	3.109986428E-4	8.459081873E-4	-6.280541420E-4	1.490200000E+0
-5.134578987E+0	0.000000000E+0	8.254243817E+2	7.959692157E-4	3.112899431E-4	8.458959637E-4	-6.281222450E-4	1.490300000E+0
-5.134578987E+0	0.000000000E+0	8.254655672E+2	7.958434871E-4	3.116132575E-4	8.458690136E-4	-6.282114773E-4	1.490300000E+0
-5.137969451E+0	0.000000000E+0	8.255053281E+2	7.957417984E-4	3.118492605E-4	8.458438097E-4	-6.282708491E-4	1.490300000E+0
-5.140690863E+0	0.000000000E+0	8.255423263E+2	7.956422633E-4	3.120532201E-4	8.457920630E-4	-6.283300463E-4	1.490300000E+0
-5.143005420E+0	0.000000000E+0	8.255829167E+2	7.955458132E-4	3.122199268E-4	8.457402000E-4	-6.283721887E-4	1.490300000E+0
-5.144605719E+0	0.000000000E+0	8.256190598E+2	7.954596076E-4	3.123369825E-4	8.456729702E-4	-6.283910479E-4	1.490400000E+0
-5.144605719E+0	0.000000000E+0	8.256655051E+2	7.953549502E-4	3.124315699E-4	8.456016658E-4	-6.283918628E-4	1.490400000E+0
-5.146323554E+0	0.000000000E+0	8.257050488E+2	7.952718879E-4	3.124664363E-4	8.455540519E-4	-6.283646799E-4	1.490400000E+0
-5.149777305E+0	0.000000000E+0	8.257449329E+2	7.951855659E-4	3.124673094E-4	8.455255302E-4	-6.283359253E-4	1.490400000E+0
-5.152263645E+0	0.000000000E+0	8.257804321E+2	7.951027946E-4	3.124409413E-4	8.455158095E-4	-6.282995455E-4	1.490400000E+0
-5.154632448E+0	0.000000000E+0	8.258154535E+2	7.950029103E-4	3.123854403E-4	8.455272764E-4	-6.282233517E-4	1.490500000E+0
-5.154632448E+0	0.000000000E+0	8.258654774E+2	7.948621642E-4	3.122853814E-4	8.455643547E-4	-6.280991365E-4	1.490500000E+0
-5.156558231E+0	0.000000000E+0	8.259035429E+2	7.947479608E-4	3.121978661E-4	8.456148789E-4	-6.279746885E-4	1.490500000E+0
-5.158167571E+0	0.000000000E+0	8.259374569E+2	7.946150727E-4	3.120966139E-4	8.456747746E-4	-6.278170622E-4	1.490500000E+0
-5.158863745E+0	0.000000000E+0	8.259753841E+2	7.944683311E-4	3.119887551E-4	8.457575459E-4	-6.276276545E-4	1.490500000E+0
-5.158863745E+0	0.000000000E+0	8.260161195E+2	7.942976663E-4	3.118696623E-4	8.458531229E-4	-6.274005864E-4	1.490600000E+0
-5.160509250E+0	0.000000000E+0	8.260655228E+2	7.940725191E-4	3.117212909E-4	8.459662204E-4	-6.271454040E-4	1.490600000E+0
-5.168121967E+0	0.000000000E+0	8.260995273E+2	7.938910276E-4	3.116058069E-4	8.460904355E-4	-6.269040750E-4	1.490600000E+0
-5.169903089E+0	0.000000000E+0	8.261390440E+2	7.937067421E-4	3.114888677E-4	8.462176193E-4	-6.266685668E-4	1.490700000E+0
-5.171611882E+0	0.000000000E+0	8.261765634E+2	7.935175090E-4	3.113634593E-4	8.463945705E-4	-6.263971445E-4	1.490700000E+0
-5.171611882E+0	0.000000000E+0	8.262187632E+2	7.933622692E-4	3.112489940E-4	8.465694264E-4	-6.261478411E-4	1.490700000E+0
-5.172488881E+0	0.000000000E+0	8.262655425E+2	7.932170411E-4	3.111160186E-4	8.468247834E-4	-6.258342764E-4	1.490700000E+0
-5.174930013E+0	0.000000000E+0	8.263047714E+2	7.931307773E-4	3.109958780E-4	8.470765897E-4	-6.255734479E-4	1.490700000E+0
-5.180065431E+0	0.000000000E+0	8.263446867E+2	7.930989959E-4	3.108766687E-4	8.473119233E-4	-6.253687898E-4	1.490800000E+0
-5.182615057E+0	0.000000000E+0	8.263831673E+2	7.931240834E-4	3.107708180E-4	8.475994691E-4	-6.251699524E-4	1.490800000E+0
-5.184432343E+0	0.000000000E+0	8.264223831E+2	7.932123262E-4	3.106607182E-4	8.478631498E-4	-6.250138977E-4	1.490800000E+0
-5.187235124E+0	0.000000000E+0	8.264656118E+2	7.933876477E-4	3.105445067E-4	8.481864352E-4	-6.248733844E-4	1.490800000E+0
-5.189820914E+0	0.000000000E+0	8.265049030E+2	7.936008624E-4	3.104525968E-4	8.484570426E-4	-6.247800775E-4	1.490800000E+0
-5.192334375E+0	0.000000000E+0	8.265433668E+2	7.938911440E-4	3.103635972E-4	8.487004670E-4	-6.247170386E-4	1.490900000E+0
-5.192334375E+0	0.000000000E+0	8.265827342E+2	7.942568045E-4	3.102835035E-4	8.489546017E-4	-6.246664561E-4	1.490900000E+0
-5.194016043E+0	0.000000000E+0	8.266236193E+2	7.946514525E-4	3.102218907E-4	8.491720073E-4	-6.246294943E-4	1.490900000E+0
-5.197397460E+0	0.000000000E+0	8.266658290E+2	7.951426087E-4	3.101698239E-4	8.493910427E-4	-6.246110424E-4	1.490900000E+0
-5.199883797E+0	0.000000000E+0	8.267014209E+2	7.955663023E-4	3.101414477E-4	8.496168884E-4	-6.245998666E-4	1.490900000E+0
-5.199883797E+0	0.000000000E+0	8.267386375E+2	7.960221264E-4	3.101243346E-4	8.498237003E-4	-6.246126722E-4	1.491000000E+0
-5.202261639E+0	0.000000000E+0	8.267768321E+2	7.965094992E-4	3.101182519E-4	8.500435506E-4	-6.246492849E-4	1.491000000E+0
-5.204874552E+0	0.000000000E+0	8.268115355E+2	7.969745202E-4	3.101211041E-4	8.502727724E-4	-6.247055135E-4	1.491000000E+0
-5.207360888E+0	0.000000000E+0	8.268656576E+2	7.975483895E-4	3.101305047E-4	8.505251026E-4	-6.248069694E-4	1.491000000E+0
-5.208997349E+0	0.000000000E+0	8.269032522E+2	7.979079382E-4	3.101344919E-4	8.506930899E-4	-6.248841528E-4	1.491000000E+0
-5.212351642E+0	0.000000000E+0	8.269500705E+2	7.983227842E-4	3.101270995E-4	8.509106119E-4	-6.249977741E-4	1.491100000E+0
-5.214982637E+0	0.000000000E+0	8.269888564E+2	7.986096316E-4	3.101015463E-4	8.510745829E-4	-6.250675651E-4	1.491100000E+0
-5.214982637E+0	0.000000000E+0	8.270265550E+2	7.988351281E-4	3.100509348E-4	8.512457134E-4	-6.251250161E-4	1.491100000E+0
-5.217487055E+0	0.000000000E+0	8.270659847E+2	7.989977021E-4	3.099688911E-4	8.514526999E-4	-6.251691957E-4	1.491100000E+0
-5.219132557E+0	0.000000000E+0	8.271046685E+2	7.991038146E-4	3.098387679E-4	8.517123642E-4	-6.251849118E-4	1.491100000E+0
-5.222495890E+0	0.000000000E+0	8.271462272E+2	7.991400780E-4	3.096881264E-4	8.519800031E-4	-6.251820596E-4	1.491200000E+0
-5.223291517E+0	0.000000000E+0	8.271854663E+2	7.991267485E-4	3.094870190E-4	8.522990392E-4	-6.251511513E-4	1.491200000E+0
-5.223291517E+0	0.000000000E+0	8.272242456E+2	7.990656886E-4	3.092447587E-4	8.526424062E-4	-6.250992883E-4	1.491200000E+0
-5.226853757E+0	0.000000000E+0	8.272657022E+2	7.989462465E-4	3.089201054E-4	8.531118510E-4	-6.250225706E-4	1.491200000E+0
-5.229267761E+0	0.000000000E+0	8.273062275E+2	7.988099242E-4	3.086080833E-4	8.535881643E-4	-6.249345024E-4	1.491200000E+0
-5.230759562E+0	0.000000000E+0	8.273468592E+2	7.986451383E-4	3.082635521E-4	8.541209973E-4	-6.248519639E-4	1.491300000E+0
-5.234050565E+0	0.000000000E+0	8.273892146E+2	7.984325639E-4	3.078473092E-4	8.547101752E-4	-6.247598794E-4	1.491300000E+0
-5.235904014E+0	0.000000000E+0	8.274301275E+2	7.982362877E-4	3.074836277E-4	8.552923682E-4	-6.246722187E-4	1.491300000E+0
-5.239357758E+0	0.000000000E+0	8.274701764E+2	7.980258088E-4	3.071148240E-4	8.559802663E-4	-6.245694822E-4	1.491300000E+0
-5.239357758E+0	0.000000000E+0	8.275102202E+2	7.977986825E-4	3.067436919E-4	8.565600146E-4	-6.244722172E-4	1.491400000E+0
-5.244185766E+0	0.000000000E+0	8.275648301E+2	7.974934415E-4	3.062977339E-4	8.573996020E-4	-6.243175012E-4	1.491400000E+0
-5.244185766E+0	0.000000000E+0	8.276036367E+2	7.972657331E-4	3.060107119E-4	8.579679998E-4	-6.241792580E-4	1.491400000E+0
-5.245994008E+0	0.000000000E+0	8.276401106E+2	7.970161969E-4	3.057449940E-4	8.585290634E-4	-6.240198272E-4	1.491400000E+0
-5.249321174E+0	0.000000000E+0	8.276805510E+2	7.967943675E-4	3.055524430E-4	8.590099169E-4	-6.238534697E-4	1.491400000E+0
-5.250858180E+0	0.000000000E+0	8.277178567E+2	7.965375553E-4	3.053785476E-4	8.594825049E-4	-6.236679619E-4	1.491500000E+0
-5.253516296E+0	0.000000000E+0	8.277661968E+2	7.961777737E-4	3.052140819E-4	8.600447327E-4	-6.234177272E-4	1.491500000E+0
-5.256102083E+0	0.000000000E+0	8.278107368E+2	7.958938368E-4	3.051391395E-4	8.604466566E-4	-6.231980515E-4	1.491500000E+0
-5.257702377E+0	0.000000000E+0	8.278659935E+2	7.954643806E-4	3.050973173E-4	8.609184297E-4	-6.229053833E-4	1.491500000E+0
-5.257702377E+0	0.000000000E+0	8.279015000E+2	7.950928411E-4	3.051142266E-4	8.613165119E-4	-6.226234254E-4	1.491600000E+0
-5.262005992E+0	0.000000000E+0	8.279666064E+2	7.946558762E-4	3.051814565E-4	8.617291460E-4	-6.223456585E-4	1.491600000E+0
-5.263886564E+0	0.000000000E+0	8.280063865E+2	7.943022065E-4	3.052671964E-4	8.620063309E-4	-6.221692311E-4	1.491600000E+0
-5.264691231E+0	0.000000000E+0	8.280439802E+2	7.940246724E-4	3.053531400E-4	8.622597088E-4	-6.220313371E-4	1.491600000E+0
-5.264691231E+0	0.000000000E+0	8.280834774E+2	7.937130868E-4	3.054709814E-4	8.625159971E-4	-6.218980998E-4	1.491600000E+0
-5.266409061E+0	0.000000000E+0	8.281198908E+2	7.934198948E-4	3.056071000E-4	8.627577918E-4	-6.217808695E-4	1.491700000E+0
-5.272520917E+0	0.000000000E+0	8.281660581E+2	7.930811844E-4	3.058070142E-4	8.630845696E-4	-6.216415786E-4	1.491700000E+0
-5.274238746E+0	0.000000000E+0	8.282056936E+2	7.928147097E-4	3.060147283E-4	8.633174584E-4	-6.215547328E-4	1.491700000E+0
-5.275043413E+0	0.000000000E+0	8.282414761E+2	7.926141261E-4	3.062208998E-4	8.635608829E-4	-6.214966998E-4	1.491700000E+0
-5.276679871E+0	0.000000000E+0	8.282823126E+2	7.924201782E-4	3.064964840E-4	8.637874853E-4	-6.214607274E-4	1.491700000E+0
-5.277520703E+0	0.000000000E+0	8.283200316E+2	7.922790828E-4	3.068005608E-4	8.640042506E-4	-6.214505411E-4	1.491800000E+0
-5.283424610E+0	0.000000000E+0	8.283660306E+2	7.921791403E-4	3.071913961E-4	8.642423199E-4	-6.214522291E-4	1.491800000E+0
-5.286010394E+0	0.000000000E+0	8.284087397E+2	7.921459037E-4	3.076254216E-4	8.644060581E-4	-6.214556051E-4	1.491800000E+0
-5.288451519E+0	0.000000000E+0	8.284474314E+2	7.921737852E-4	3.080594179E-4	8.645781782E-4	-6.214574096E-4	1.491800000E+0
-5.288451519E+0	0.000000000E+0	8.284880537E+2	7.922551013E-4	3.085173084E-4	8.647096110E-4	-6.214412861E-4	1.491800000E+0
-5.290937850E+0	0.000000000E+0	8.285244210E+2	7.923925877E-4	3.090116661E-4	8.648189833E-4	-6.214164896E-4	1.491900000E+0
-5.293514592E+0	0.000000000E+0	8.285662288E+2	7.926148828E-4	3.095990687E-4	8.648898220E-4	-6.213668385E-4	1.491900000E+0
-5.295123926E+0	0.000000000E+0	8.286100221E+2	7.928553969E-4	3.101062612E-4	8.648889489E-4	-6.213115412E-4	1.491900000E+0
-5.298577664E+0	0.000000000E+0	8.286641822E+2	7.932547014E-4	3.107920056E-4	8.648012299E-4	-6.211954751E-4	1.491900000E+0
-5.300196039E+0	0.000000000E+0	8.286994469E+2	7.935324102E-4	3.111918049E-4	8.646649658E-4	-6.210805150E-4	1.491900000E+0
-5.302673328E+0	0.000000000E+0	8.287375935E+2	7.939051138E-4	3.116536536E-4	8.644787595E-4	-6.209459389E-4	1.492000000E+0
-5.305222946E+0	0.000000000E+0	8.287744656E+2	7.942651864E-4	3.120300826E-4	8.642087923E-4	-6.207521656E-4	1.492000000E+0
-5.306931732E+0	0.000000000E+0	8.288163971E+2	7.946812548E-4	3.123874194E-4	8.638821309E-4	-6.205359241E-4	1.492000000E+0
-5.310331223E+0	0.000000000E+0	8.288664373E+2	7.951575099E-4	3.126965603E-4	8.634437690E-4	-6.202469231E-4	1.492000000E+0
-5.310331223E+0	0.000000000E+0	8.289058085E+2	7.955385372E-4	3.128624812E-4	8.629914955E-4	-6.199692725E-4	1.492000000E+0
-5.312663852E+0	0.000000000E+0	8.289659740E+2	7.960338262E-4	3.129504039E-4	8.623271715E-4	-6.195784081E-4	1.492000000E+0
-5.312663852E+0	0.000000000E+0	8.290067789E+2	7.963270182E-4	3.129139659E-4	8.618418942E-4	-6.193103618E-4	1.492000000E+0
-5.316931296E+0	0.000000000E+0	8.290453116E+2	7.965793484E-4	3.128054959E-4	8.613585378E-4	-6.190467393E-4	1.492100000E+0
-5.318603918E+0	0.000000000E+0	8.290857808E+2	7.968009450E-4	3.126146621E-4	8.608613862E-4	-6.187799154E-4	1.492100000E+0
-5.322166148E+0	0.000000000E+0	8.291261283E+2	7.969550206E-4	3.123801434E-4	8.604393806E-4	-6.185675156E-4	1.492100000E+0
-5.324444529E+0	0.000000000E+0	8.291656529E+2	7.970593870E-4	3.120994952E-4	8.600569563E-4	-6.183693768E-4	1.492100000E+0
-5.324444529E+0	0.000000000E+0	8.292006348E+2	7.971105515E-4	3.118240857E-4	8.596759872E-4	-6.181699573E-4	1.492100000E+0
-5.325312484E+0	0.000000000E+0	8.292407827E+2	7.971251034E-4	3.114843275E-4	8.593893726E-4	-6.180004566E-4	1.492200000E+0
-5.328766220E+0	0.000000000E+0	8.292768814E+2	7.970990846E-4	3.111498954E-4	8.591640508E-4	-6.178364274E-4	1.492200000E+0
-5.332129544E+0	0.000000000E+0	8.293174935E+2	7.970337174E-4	3.107847879E-4	8.589854697E-4	-6.176761235E-4	1.492200000E+0
-5.333838329E+0	0.000000000E+0	8.293663526E+2	7.968932041E-4	3.102906339E-4	8.588855271E-4	-6.174998707E-4	1.492200000E+0
-5.336387945E+0	0.000000000E+0	8.294065426E+2	7.967622369E-4	3.099422320E-4	8.588862256E-4	-6.173659349E-4	1.492300000E+0
-5.338874272E+0	0.000000000E+0	8.294660243E+2	7.965050754E-4	3.093895502E-4	8.590176585E-4	-6.172128487E-4	1.492300000E+0
-5.342255677E+0	0.000000000E+0	8.295209449E+2	7.962964592E-4	3.090138198E-4	8.592043887E-4	-6.171241403E-4	1.492300000E+0
-5.343801721E+0	0.000000000E+0	8.295659826E+2	7.960988441E-4	3.086984798E-4	8.594627725E-4	-6.170477136E-4	1.492300000E+0
-5.347156002E+0	0.000000000E+0	8.296072297E+2	7.959117647E-4	3.084308119E-4	8.597206324E-4	-6.169986445E-4	1.492300000E+0
-5.348973281E+0	0.000000000E+0	8.296580407E+2	7.957125199E-4	3.081789182E-4	8.601006120E-4	-6.169421249E-4	1.492400000E+0
